link	start-time	end-time	start-time(sec)	end-time(sec)	type	simulated	measured	standard-deviation	error	absolute-error	relative-error	relative-absolute-error
org.matsim.core.network.LinkImpl@4aabca3b[id=297859_0][from_id=295100][to_id=294424][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	36.0	25.0	-36.0	36.0	-1.0	1.0
org.matsim.core.network.LinkImpl@4aabca3b[id=297859_0][from_id=295100][to_id=294424][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	0.0	44.0	25.0	-44.0	44.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	122.0	136.0	25.0	-14.0	14.0	-0.10294117647058823	0.10294117647058823
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	0.0	108.0	25.0	-108.0	108.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	1.0	64.0	25.0	-63.0	63.0	-0.984375	0.984375
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	0.0	80.0	25.0	-80.0	80.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	0.0	60.0	25.0	-60.0	60.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	0.0	32.0	25.0	-32.0	32.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	1.0	36.0	25.0	-35.0	35.0	-0.9722222222222222	0.9722222222222222
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	0.0	4.0	25.0	-4.0	4.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	2.0	8.0	25.0	-6.0	6.0	-0.75	0.75
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	6.0	108.0	25.0	-102.0	102.0	-0.9444444444444444	0.9444444444444444
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	1.0	28.0	25.0	-27.0	27.0	-0.9642857142857143	0.9642857142857143
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	3.0	68.0	25.0	-65.0	65.0	-0.9558823529411765	0.9558823529411765
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	0.0	60.0	25.0	-60.0	60.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	1.0	44.0	25.0	-43.0	43.0	-0.9772727272727273	0.9772727272727273
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	20.0	25.0	-20.0	20.0	-1.0	1.0
org.matsim.core.network.LinkImpl@524f2005[id=297859_0_r][from_id=294424][to_id=295100][length=164.30806427860688][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	8.0	28.0	25.0	-20.0	20.0	-0.7142857142857143	0.7142857142857143
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	209.0	124.0	25.0	85.0	85.0	0.6854838709677419	0.6854838709677419
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	224.0	100.0	25.0	124.0	124.0	1.24	1.24
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	11.0	108.0	25.0	-97.0	97.0	-0.8981481481481481	0.8981481481481481
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	71.0	104.0	25.0	-33.0	33.0	-0.3173076923076923	0.3173076923076923
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	59.0	144.0	25.0	-85.0	85.0	-0.5902777777777778	0.5902777777777778
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	61.0	60.0	25.0	1.0	1.0	0.016666666666666666	0.016666666666666666
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	55.0	84.0	25.0	-29.0	29.0	-0.34523809523809523	0.34523809523809523
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	41.0	8.0	25.0	33.0	33.0	4.125	4.125
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	53.0	136.0	25.0	-83.0	83.0	-0.6102941176470589	0.6102941176470589
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	271.0	216.0	25.0	55.0	55.0	0.25462962962962965	0.25462962962962965
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	237.0	308.0	25.0	-71.0	71.0	-0.2305194805194805	0.2305194805194805
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	139.0	232.0	25.0	-93.0	93.0	-0.40086206896551724	0.40086206896551724
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	77.0	208.0	25.0	-131.0	131.0	-0.6298076923076923	0.6298076923076923
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	6.0	148.0	25.0	-142.0	142.0	-0.9594594594594594	0.9594594594594594
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	11.0	100.0	25.0	-89.0	89.0	-0.89	0.89
org.matsim.core.network.LinkImpl@2d065d7[id=297869_1][from_id=295192][to_id=294684][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	16.0	44.0	25.0	-28.0	28.0	-0.6363636363636364	0.6363636363636364
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	6.0	0.0	25.0	6.0	6.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	124.0	200.0	25.0	-76.0	76.0	-0.38	0.38
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	335.0	472.0	25.0	-137.0	137.0	-0.2902542372881356	0.2902542372881356
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	195.0	280.0	25.0	-85.0	85.0	-0.30357142857142855	0.30357142857142855
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	9.0	232.0	25.0	-223.0	223.0	-0.9612068965517241	0.9612068965517241
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	30.0	164.0	25.0	-134.0	134.0	-0.8170731707317073	0.8170731707317073
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	25.0	140.0	25.0	-115.0	115.0	-0.8214285714285714	0.8214285714285714
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	31.0	68.0	25.0	-37.0	37.0	-0.5441176470588235	0.5441176470588235
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	48.0	144.0	25.0	-96.0	96.0	-0.6666666666666666	0.6666666666666666
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	36.0	80.0	25.0	-44.0	44.0	-0.55	0.55
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	36.0	148.0	25.0	-112.0	112.0	-0.7567567567567568	0.7567567567567568
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	186.0	488.0	25.0	-302.0	302.0	-0.6188524590163934	0.6188524590163934
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	187.0	512.0	25.0	-325.0	325.0	-0.634765625	0.634765625
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	67.0	340.0	25.0	-273.0	273.0	-0.8029411764705883	0.8029411764705883
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	35.0	188.0	25.0	-153.0	153.0	-0.8138297872340425	0.8138297872340425
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	10.0	60.0	25.0	-50.0	50.0	-0.8333333333333334	0.8333333333333334
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	4.0	52.0	25.0	-48.0	48.0	-0.9230769230769231	0.9230769230769231
org.matsim.core.network.LinkImpl@3238196b[id=297869_1_r][from_id=294684][to_id=295192][length=205.1903085484367][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	24.0	25.0	-24.0	24.0	-1.0	1.0
org.matsim.core.network.LinkImpl@2656f705[id=297870_2][from_id=295222][to_id=294530][length=282.2493499625615][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2656f705[id=297870_2][from_id=295222][to_id=294530][length=282.2493499625615][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
